/CK X,/CK Y,/D X,/D Y,/QD X,/QD Y
1.935208139238849e-07,0,1.935208139238849e-07,0.8,1.935208139238849e-07,0.002176615347909263
1.935210095857448e-07,0,1.935210095857448e-07,0.8,1.935210095857448e-07,0.002327827696353656
1.935214009094648e-07,0,1.935214009094648e-07,0.8,1.935214009094648e-07,0.002538730134620486
1.935215423533195e-07,0,1.935215423533195e-07,0.8,1.935215423533195e-07,0.002590906118496365
1.935218252410289e-07,0,1.935218252410289e-07,0.8,1.935218252410289e-07,0.002660359286923826
1.935223910164478e-07,0,1.935223910164478e-07,0.8,1.935223910164478e-07,0.002702101705925254
1.935235225672856e-07,0,1.935235225672856e-07,0.8,1.935235225672856e-07,0.00255001894980584
1.935252440236054e-07,0,1.935252440236054e-07,0.8,1.935252440236054e-07,0.002122526673523082
1.935277779976399e-07,0,1.935277779976399e-07,0.8,1.935277779976399e-07,0.00165351877665511
1.93530981782887e-07,0,1.93530981782887e-07,0.8,1.93530981782887e-07,0.001595838180811676
1.935349827571363e-07,0,1.935349827571363e-07,0.8,1.935349827571363e-07,0.001954165835400477
1.935399777510889e-07,0,1.935399777510889e-07,0.8,1.935399777510889e-07,0.00202355464478421
1.935463119068841e-07,0,1.935463119068841e-07,0.8,1.935463119068841e-07,0.0003579570533984828
1.935520333292021e-07,0,1.935520333292021e-07,0.8,1.935520333292021e-07,-0.004709951421125424
1.935569253788152e-07,0,1.935569253788152e-07,0.8,1.935569253788152e-07,-0.01286272508431981
1.935614926014733e-07,0,1.935614926014733e-07,0.8,1.935614926014733e-07,-0.02602585880441554
1.935641085847511e-07,0,1.935641085847511e-07,0.8,1.935641085847511e-07,-0.03849597881508762
1.935676324339259e-07,0,1.935676324339259e-07,0.8,1.935676324339259e-07,-0.06360737831135697
1.935703125532954e-07,0,1.935703125532954e-07,0.8,1.935703125532954e-07,-0.08593368343284738
1.935746919747381e-07,0,1.935746919747381e-07,0.8,1.935746919747381e-07,-0.1016243451342648
1.935778250302864e-07,0,1.935778250302864e-07,0.8,1.935778250302864e-07,-0.06964362019810441
1.935806299128082e-07,0,1.935806299128082e-07,0.8,1.935806299128082e-07,0.01169617815894753
1.935833237742362e-07,0,1.935833237742362e-07,0.8,1.935833237742362e-07,0.1354061227871851
1.935853995601825e-07,0,1.935853995601825e-07,0.8,1.935853995601825e-07,0.2516964184767794
1.935881077880274e-07,0,1.935881077880274e-07,0.8,1.935881077880274e-07,0.4136641777802443
1.935905290938038e-07,0,1.935905290938038e-07,0.8,1.935905290938038e-07,0.554987699839807
1.935930971013548e-07,0,1.935930971013548e-07,0.8,1.935930971013548e-07,0.6799293199129884
1.935953629570442e-07,0,1.935953629570442e-07,0.8,1.935953629570442e-07,0.7451056865442915
1.935973980851446e-07,0,1.935973980851446e-07,0.8,1.935973980851446e-07,0.7704739598231581
1.935983387297068e-07,0,1.935983387297068e-07,0.8,1.935983387297068e-07,0.7771964664744982
1.936002137383065e-07,0,1.936002137383065e-07,0.8,1.936002137383065e-07,0.7859081496499113
1.936025998194196e-07,0,1.936025998194196e-07,0.8,1.936025998194196e-07,0.7920651363297979
1.936057905420366e-07,0,1.936057905420366e-07,0.8,1.936057905420366e-07,0.7961389518287417
1.936100029335456e-07,0,1.936100029335456e-07,0.8,1.936100029335456e-07,0.7984092912380306
1.936156889993567e-07,0,1.936156889993567e-07,0.8,1.936156889993567e-07,0.7994891562885071
1.936236882056636e-07,0,1.936236882056636e-07,0.8,1.936236882056636e-07,0.7999019877351262
1.936342352388883e-07,0,1.936342352388883e-07,0.8,1.936342352388883e-07,0.7999925701705187
1.936489307043549e-07,0,1.936489307043549e-07,0.8,1.936489307043549e-07,0.7999994891083645
1.936725280783432e-07,0,1.936725280783432e-07,0.8,1.936725280783432e-07,0.7999995339716817
1.937197228263196e-07,0,1.937197228263196e-07,0.8,1.937197228263196e-07,0.8000002075125427
1.937648614131598e-07,0,1.937648614131598e-07,0.8,1.937648614131598e-07,0.799999794076351
1.9381e-07,0,1.9381e-07,0.8,1.9381e-07,0.8000000723830647
1.938100390625e-07,0,1.938100390625e-07,0.7968749999995002,1.938100390625e-07,0.7999999555741962
1.938101171875e-07,0,1.938101171875e-07,0.790624999999063,1.938101171875e-07,0.7999999217205147
1.938102734375e-07,0,1.938102734375e-07,0.7781249999981885,1.938102734375e-07,0.7999999378239558
1.938104652502296e-07,0,1.938104652502296e-07,0.7627799816365545,1.938104652502296e-07,0.7999999234331637
1.938107902214407e-07,0,1.938107902214407e-07,0.7367822847434078,1.938107902214407e-07,0.7999999329083106
1.938113739728882e-07,0,1.938113739728882e-07,0.6900821689455362,1.938113739728882e-07,0.7999999236285664
1.938123513644589e-07,0,1.938123513644589e-07,0.6118908432872153,1.938123513644589e-07,0.7999999393516894
1.938139255120172e-07,0,1.938139255120172e-07,0.4859590386279927,1.938139255120172e-07,0.7999999489833105
1.938162380491758e-07,0,1.938162380491758e-07,0.3009560659364054,1.938162380491758e-07,0.7999999915371413
1.938181190245879e-07,0,1.938181190245879e-07,0.1504780329676085,1.938181190245879e-07,0.8000000409434361
1.93819059512294e-07,0,1.93819059512294e-07,0.07523901648321007,1.93819059512294e-07,0.8000001060436884
1.9382e-07,0,1.9382e-07,0,1.9382e-07,0.8000001821512885
1.938200730682831e-07,0,1.938200730682831e-07,0,1.938200730682831e-07,0.8000001953121588
1.938201096024246e-07,0,1.938201096024246e-07,0,1.938201096024246e-07,0.8000002007026236
1.938201826707076e-07,0,1.938201826707076e-07,0,1.938201826707076e-07,0.8000002099352906
1.938203288072737e-07,0,1.938203288072737e-07,0,1.938203288072737e-07,0.800000226092125
1.938205220673774e-07,0,1.938205220673774e-07,0,1.938205220673774e-07,0.8000002431516202
1.938209085875847e-07,0,1.938209085875847e-07,0,1.938209085875847e-07,0.8000002644386563
1.938216816279995e-07,0,1.938216816279995e-07,0,1.938216816279995e-07,0.8000002666245805
1.93823227708829e-07,0,1.93823227708829e-07,0,1.93823227708829e-07,0.8000001796460443
1.938252096311612e-07,0,1.938252096311612e-07,0,1.938252096311612e-07,0.8000000199973083
1.938276623255652e-07,0,1.938276623255652e-07,0,1.938276623255652e-07,0.7999998509244161
1.93829823335032e-07,0,1.93829823335032e-07,0,1.93829823335032e-07,0.7999997732693641
1.938318710355903e-07,0,1.938318710355903e-07,0,1.938318710355903e-07,0.7999997587283412
1.938341992718538e-07,0,1.938341992718538e-07,0,1.938341992718538e-07,0.7999997881921014
1.938375444598049e-07,0,1.938375444598049e-07,0,1.938375444598049e-07,0.7999998724299121
1.938410321054244e-07,0,1.938410321054244e-07,0,1.938410321054244e-07,0.7999999562192585
1.938454805266451e-07,0,1.938454805266451e-07,0,1.938454805266451e-07,0.799999987601216
1.938492591625437e-07,0,1.938492591625437e-07,0,1.938492591625437e-07,0.7999999506459532
1.93852478568872e-07,0,1.93852478568872e-07,0,1.93852478568872e-07,0.7999998956470131
1.938555370204758e-07,0,1.938555370204758e-07,0,1.938555370204758e-07,0.7999998539316945
1.93860345723066e-07,0,1.93860345723066e-07,0,1.93860345723066e-07,0.7999998768374919
1.938638736477166e-07,0,1.938638736477166e-07,0,1.938638736477166e-07,0.7999999768573451
1.938686150469448e-07,0,1.938686150469448e-07,0,1.938686150469448e-07,0.8000000212822002
1.938739357348101e-07,0,1.938739357348101e-07,0,1.938739357348101e-07,0.8000000576222385
1.938806702153082e-07,0,1.938806702153082e-07,0,1.938806702153082e-07,0.800000025490151
1.938887321832211e-07,0,1.938887321832211e-07,0,1.938887321832211e-07,0.799999960082751
1.938976153937155e-07,0,1.938976153937155e-07,0,1.938976153937155e-07,0.799999949521513
1.939073727408116e-07,0,1.939073727408116e-07,0,1.939073727408116e-07,0.7999999995727421
1.939168458960267e-07,0,1.939168458960267e-07,0,1.939168458960267e-07,0.8000000123791501
1.939248978344593e-07,0,1.939248978344593e-07,0,1.939248978344593e-07,0.8000000296653565
1.939335271995736e-07,0,1.939335271995736e-07,0,1.939335271995736e-07,0.7999998990574219
1.939439031439858e-07,0,1.939439031439858e-07,0,1.939439031439858e-07,0.799999787290522
1.939538510758459e-07,0,1.939538510758459e-07,0,1.939538510758459e-07,0.7999999101298156
1.939631169338077e-07,0,1.939631169338077e-07,0,1.939631169338077e-07,0.799999991334324
1.939743038021137e-07,0,1.939743038021137e-07,0,1.939743038021137e-07,0.799999986884725
1.939871519010568e-07,0,1.939871519010568e-07,0,1.939871519010568e-07,0.7999999700200195
1.94e-07,0,1.94e-07,0,1.94e-07,0.799999960457202
1.940000390625e-07,0.003124999999556866,1.940000390625e-07,0,1.940000390625e-07,0.8000232579807202
1.940001171875e-07,0.009374999999994088,1.940001171875e-07,0,1.940001171875e-07,0.8000811186235197
1.9400015625e-07,0.0125000000002127,1.9400015625e-07,0,1.9400015625e-07,0.8001153798170417
1.94000234375e-07,0.01875000000064992,1.94000234375e-07,0,1.94000234375e-07,0.8001780440407276
1.940003839154641e-07,0.03071323712867344,1.940003839154641e-07,0,1.940003839154641e-07,0.8003602169884454
1.94000643236052e-07,0.05145888416080877,1.94000643236052e-07,0,1.94000643236052e-07,0.8005608052553325
1.940011618772278e-07,0.09295017822507944,1.940011618772278e-07,0,1.940011618772278e-07,0.800852432512839
1.940021991595794e-07,0.1759327663536208,1.940021991595794e-07,0,1.940021991595794e-07,0.8011096643790415
1.940042737242826e-07,0.3418979426107034,1.940042737242826e-07,0,1.940042737242826e-07,0.8009826690300738
1.940067610920166e-07,0.5408873613309064,1.940067610920166e-07,0,1.940067610920166e-07,0.8003614350036954
1.940083805460083e-07,0.6704436806655759,1.940083805460083e-07,0,1.940083805460083e-07,0.7998280145340169
1.9401e-07,0.8,1.9401e-07,0,1.9401e-07,0.799244258524279
1.940101166635786e-07,0.8,1.940101166635786e-07,0,1.940101166635786e-07,0.7991424744660173
1.940103499907357e-07,0.8,1.940103499907357e-07,0,1.940103499907357e-07,0.7989462174860108
1.940108166450499e-07,0.8,1.940108166450499e-07,0,1.940108166450499e-07,0.7986446560844583
1.940109396268667e-07,0.8,1.940109396268667e-07,0,1.940109396268667e-07,0.7985809340743277
1.940111855905005e-07,0.8,1.940111855905005e-07,0,1.940111855905005e-07,0.7984741650179041
1.94011677517768e-07,0.8,1.94011677517768e-07,0,1.94011677517768e-07,0.7983407005660572
1.940125062465088e-07,0.8,1.940125062465088e-07,0,1.940125062465088e-07,0.7982790194059405
1.940128531460355e-07,0.8,1.940128531460355e-07,0,1.940128531460355e-07,0.7982985306045491
1.940135469450888e-07,0.8,1.940135469450888e-07,0,1.940135469450888e-07,0.7983756105457652
1.940149345431956e-07,0.8,1.940149345431956e-07,0,1.940149345431956e-07,0.7986012521000069
1.940175261160398e-07,0.8,1.940175261160398e-07,0,1.940175261160398e-07,0.7989956666748212
1.940207218509595e-07,0.8,1.940207218509595e-07,0,1.940207218509595e-07,0.7992437999591296
1.940247944347966e-07,0.8,1.940247944347966e-07,0,1.940247944347966e-07,0.7992189703982933
1.940299281988366e-07,0.8,1.940299281988366e-07,0,1.940299281988366e-07,0.7989100888241739
1.940366671174495e-07,0.8,1.940366671174495e-07,0,1.940366671174495e-07,0.7985220814722808
1.940457847140651e-07,0.8,1.940457847140651e-07,0,1.940457847140651e-07,0.7995121681092736
1.940537391868622e-07,0.8,1.940537391868622e-07,0,1.940537391868622e-07,0.8054771631818111
1.940595428963685e-07,0.8,1.940595428963685e-07,0,1.940595428963685e-07,0.8164346711716794
1.940647004879805e-07,0.8,1.940647004879805e-07,0,1.940647004879805e-07,0.8396129050684568
1.940710452347275e-07,0.8,1.940710452347275e-07,0,1.940710452347275e-07,0.8906844873570332
1.940742973798532e-07,0.8,1.940742973798532e-07,0,1.940742973798532e-07,0.9061702513017603
1.940780007855461e-07,0.8,1.940780007855461e-07,0,1.940780007855461e-07,0.8666500899625923
1.940806143017298e-07,0.8,1.940806143017298e-07,0,1.940806143017298e-07,0.7861754661442134
1.940835358331295e-07,0.8,1.940835358331295e-07,0,1.940835358331295e-07,0.6532655139881005
1.940870654391458e-07,0.8,1.940870654391458e-07,0,1.940870654391458e-07,0.465250836140938
1.940895711742226e-07,0.8,1.940895711742226e-07,0,1.940895711742226e-07,0.3310345600216514
1.940922632008911e-07,0.8,1.940922632008911e-07,0,1.940922632008911e-07,0.1995536044426038
1.94095105024669e-07,0.8,1.94095105024669e-07,0,1.94095105024669e-07,0.09320670952306516
1.940977028135656e-07,0.8,1.940977028135656e-07,0,1.940977028135656e-07,0.04127906808406739
1.941003207084829e-07,0.8,1.941003207084829e-07,0,1.941003207084829e-07,0.01845510610962564
1.941030094592184e-07,0.8,1.941030094592184e-07,0,1.941030094592184e-07,0.008256539290683955
1.94105536982881e-07,0.8,1.94105536982881e-07,0,1.94105536982881e-07,0.003987205261963418
1.941088868487872e-07,0.8,1.941088868487872e-07,0,1.941088868487872e-07,0.001555582536303308
1.941133697489334e-07,0.8,1.941133697489334e-07,0,1.941133697489334e-07,0.0004693603340056416
1.941197143943005e-07,0.8,1.941197143943005e-07,0,1.941197143943005e-07,9.467715970194374e-05
1.94128984684065e-07,0.8,1.94128984684065e-07,0,1.94128984684065e-07,1.108442082727314e-05
1.941424180488595e-07,0.8,1.941424180488595e-07,0,1.941424180488595e-07,1.406211736171093e-06
1.941608819024568e-07,0.8,1.941608819024568e-07,0,1.941608819024568e-07,8.536568528320266e-07
1.941823559036888e-07,0.8,1.941823559036888e-07,0,1.941823559036888e-07,-5.521073808652873e-07
1.942094343498113e-07,0.8,1.942094343498113e-07,0,1.942094343498113e-07,6.213695800004096e-07
1.942469055848665e-07,0.8,1.942469055848665e-07,0,1.942469055848665e-07,-5.006388891975778e-07
1.943072833701976e-07,0.8,1.943072833701976e-07,0,1.943072833701976e-07,5.922891259273243e-07
1.944e-07,0.8,1.944e-07,2.117582368135751e-12,1.944e-07,-4.924238298467519e-07
1.944000390625e-07,0.8,1.944000390625e-07,0.003125000002336193,1.944000390625e-07,-1.051501437453387e-08
1.944001171875e-07,0.8,1.944001171875e-07,0.009375000002773415,1.944001171875e-07,5.884524474140298e-08
1.9440015625e-07,0.8,1.9440015625e-07,0.01250000000299203,1.9440015625e-07,2.002974110973282e-08
1.94400234375e-07,0.8,1.94400234375e-07,0.01875000000342925,1.94400234375e-07,4.500712221781481e-08
1.94400379923141e-07,0.8,1.94400379923141e-07,0.03039385128000071,1.94400379923141e-07,2.79751032563981e-08
1.944006525853795e-07,0.8,1.944006525853795e-07,0.05220683036234514,1.944006525853795e-07,5.10423555731732e-08
1.944011979098566e-07,0.8,1.944011979098566e-07,0.095832788527034,1.944011979098566e-07,3.982207258684213e-08
1.944022885588107e-07,0.8,1.944022885588107e-07,0.1830847048564117,1.944022885588107e-07,6.19591772457111e-08
1.944040190549929e-07,0.8,1.944040190549929e-07,0.3215243994314773,1.944040190549929e-07,4.202792267053012e-08
1.944067700255746e-07,0.8,1.944067700255746e-07,0.5416020459695018,1.944067700255746e-07,3.730471054386536e-08
1.944083850127873e-07,0.8,1.944083850127873e-07,0.6708010229852045,1.944083850127873e-07,-1.615081821716947e-08
1.944091925063937e-07,0.8,1.944091925063937e-07,0.7354005114930559,1.944091925063937e-07,-3.749109226107613e-08
1.9441e-07,0.8,1.9441e-07,0.8,1.9441e-07,-1.085379226134097e-07
1.944100688568878e-07,0.8,1.944100688568878e-07,0.8,1.944100688568878e-07,-1.073215712206128e-07
1.944102065706634e-07,0.8,1.944102065706634e-07,0.8,1.944102065706634e-07,-1.185490326528737e-07
1.944102754275512e-07,0.8,1.944102754275512e-07,0.8,1.944102754275512e-07,-1.239093442210718e-07
1.944104131413267e-07,0.8,1.944104131413267e-07,0.8,1.944104131413267e-07,-1.327799743317985e-07
1.944106885688779e-07,0.8,1.944106885688779e-07,0.8,1.944106885688779e-07,-1.464773397494458e-07
1.944111072212658e-07,0.8,1.944111072212658e-07,0.8,1.944111072212658e-07,-1.562420315909691e-07
1.944119445260418e-07,0.8,1.944119445260418e-07,0.8,1.944119445260418e-07,-1.466255007167279e-07
1.944123631784297e-07,0.8,1.944123631784297e-07,0.8,1.944123631784297e-07,-1.320353857947386e-07
1.944132004832056e-07,0.8,1.944132004832056e-07,0.8,1.944132004832056e-07,-8.7432909168892e-08
1.944148750927575e-07,0.8,1.944148750927575e-07,0.8,1.944148750927575e-07,1.050141790937084e-08
1.944164465549152e-07,0.8,1.944164465549152e-07,0.8,1.944164465549152e-07,8.890388567844922e-08
1.944179653443802e-07,0.8,1.944179653443802e-07,0.8,1.944179653443802e-07,1.385787639344672e-07
1.94419580878908e-07,0.8,1.94419580878908e-07,0.8,1.94419580878908e-07,1.653532710701679e-07
1.944217179910997e-07,0.8,1.944217179910997e-07,0.8,1.944217179910997e-07,1.718290626974742e-07
1.944248841319665e-07,0.8,1.944248841319665e-07,0.8,1.944248841319665e-07,1.548136604089679e-07
1.944298110125372e-07,0.8,1.944298110125372e-07,0.8,1.944298110125372e-07,1.12337676354313e-07
1.944368036526436e-07,0.8,1.944368036526436e-07,0.8,1.944368036526436e-07,4.007747864374312e-08
1.944428087332767e-07,0.8,1.944428087332767e-07,0.8,1.944428087332767e-07,-1.650302651952601e-08
1.944484030559678e-07,0.8,1.944484030559678e-07,0.8,1.944484030559678e-07,1.286148106929261e-09
1.944545793604472e-07,0.8,1.944545793604472e-07,0.8,1.944545793604472e-07,8.56748983354288e-08
1.94459288759487e-07,0.8,1.94459288759487e-07,0.8,1.94459288759487e-07,1.457097299001078e-07
1.944634446226436e-07,0.8,1.944634446226436e-07,0.8,1.944634446226436e-07,1.319378833462002e-07
1.944690418213132e-07,0.8,1.944690418213132e-07,0.8,1.944690418213132e-07,3.317459373595153e-08
1.944738871980214e-07,0.8,1.944738871980214e-07,0.8,1.944738871980214e-07,-1.370208642819583e-08
1.944802096615488e-07,0.8,1.944802096615488e-07,0.8,1.944802096615488e-07,-3.37805124110181e-09
1.944871132693589e-07,0.8,1.944871132693589e-07,0.8,1.944871132693589e-07,3.278687418105693e-08
1.944942982407136e-07,0.8,1.944942982407136e-07,0.8,1.944942982407136e-07,2.961982836396104e-08
1.945027143093285e-07,0.8,1.945027143093285e-07,0.8,1.945027143093285e-07,4.178122047254586e-09
1.945063571546643e-07,0.8,1.945063571546643e-07,0.8,1.945063571546643e-07,-4.399213585440234e-08
1.9451e-07,0.8,1.9451e-07,0.8,1.9451e-07,-7.644126755975679e-08
1.94510078125e-07,0.7937499999984295,1.94510078125e-07,0.8,1.94510078125e-07,-5.641745652714313e-05
1.94510234375e-07,0.7812499999975552,1.94510234375e-07,0.8,1.94510234375e-07,-0.0001797070313466227
1.945103125e-07,0.7749999999971179,1.945103125e-07,0.8,1.945103125e-07,-0.0002777696725455027
1.9451046875e-07,0.7624999999962435,1.9451046875e-07,0.8,1.9451046875e-07,-0.0003977528010175071
1.945107812500001e-07,0.7374999999944946,1.945107812500001e-07,0.8,1.945107812500001e-07,-0.0006019449870321856
1.945112615122917e-07,0.6990790166658679,1.945112615122917e-07,0.8,1.945112615122917e-07,-0.0008212709446113425
1.945122220368749e-07,0.6222370500086145,1.945122220368749e-07,0.8,1.945122220368749e-07,-0.00102473730806495
1.945141430860413e-07,0.4685531166941079,1.945141430860413e-07,0.8,1.945141430860413e-07,-0.000947391721222715
1.945165344526054e-07,0.2772437915650234,1.945165344526054e-07,0.8,1.945165344526054e-07,-0.0004926004353124141
1.945182672263027e-07,0.1386218957814914,1.945182672263027e-07,0.8,1.945182672263027e-07,0.0001491575247028834
1.9452e-07,0,1.9452e-07,0.8,1.9452e-07,0.001173847667853885
1.945201056010287e-07,0,1.945201056010287e-07,0.8,1.945201056010287e-07,0.001307268186985069
